match_id,date,season,tournament_name,is_worldcup,match_stage,team1,team2,venue,city,toss_winner,toss_decision,winner,result_type,format,innings1_team,innings1_runs,innings1_wkts,innings1_overs,innings2_team,innings2_runs,innings2_wkts,innings2_overs,year,month,batting_first,chasing_team,first_innings_score,second_innings_score,match_result,elo_team1,elo_team2,elo_diff,team1_form_5,team2_form_5,team1_form_10,team2_form_10,h2h_win_pct
-386874521,3/24/2016,2016,Women's World T20,TRUE,,Bangladesh,Pakistan,Feroz Shah Kotla,Delhi,Bangladesh,bat,Pakistan,unknown,T20,Bangladesh,113,9,21,Pakistan,114,1,17.5,2016,3,Bangladesh,Pakistan,113,114,completed,1406.139826,1466.792376,-60.65254991,0,0.4,0.35,0.4,0
-269747447,3/25/2016,2016,World T20,TRUE,Super 10,South Africa,West Indies,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,West Indies,field,West Indies,unknown,T20,South Africa,122,8,20.3,West Indies,123,7,21,2016,3,South Africa,West Indies,122,123,completed,1507.727682,1554.24559,-46.51790802,0.2,0.8,0.6,0.6,0.5
1796289523,3/25/2016,2016,World T20,TRUE,Super 10,Australia,Pakistan,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,Australia,bat,Australia,unknown,T20,Australia,193,4,20.7,Pakistan,172,8,20.2,2016,3,Australia,Pakistan,193,172,completed,1527.872527,1480.027256,47.84527184,0.6,0.4,0.7,0.5,0.5
5009542189,3/26/2016,2016,World T20,TRUE,Super 10,England,Sri Lanka,Feroz Shah Kotla,Delhi,Sri Lanka,field,England,unknown,T20,England,171,4,20.7,Sri Lanka,161,8,21.2,2016,3,England,Sri Lanka,171,161,completed,1546.532595,1472.990241,73.5423545,0.8,0.4,0.6,0.4,1
6572530839,3/26/2016,2016,World T20,TRUE,Super 10,Bangladesh,New Zealand,Eden Gardens,Kolkata,New Zealand,bat,New Zealand,unknown,T20,New Zealand,145,8,20.2,Bangladesh,70,10,15.8,2016,3,New Zealand,Bangladesh,145,70,completed,1392.904947,1613.834358,-220.9294106,0,1,0.25,0.8,0.5
-659707265,3/26/2016,2016,Women's World T20,TRUE,,New Zealand,South Africa,M Chinnaswamy Stadium,Bangalore,New Zealand,field,New Zealand,unknown,T20,South Africa,99,10,20.2,New Zealand,100,3,14.8,2016,3,South Africa,New Zealand,99,100,completed,1620.840888,1493.857201,126.9836875,1,0.2,0.8,0.5,0
3182497639,3/26/2016,2016,Women's World T20,TRUE,,Australia,Ireland,Feroz Shah Kotla,Delhi,Australia,field,Australia,unknown,T20,Ireland,91,7,20.2,Australia,92,3,14.2,2016,3,Ireland,Australia,91,92,completed,1541.682995,1388.503395,153.1795998,0.6,0.1,0.7,0.05,0.5
2299521794,3/27/2016,2016,Women's World T20,TRUE,,India,West Indies,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,India,field,West Indies,unknown,T20,West Indies,114,8,20.5,India,111,9,20.7,2016,3,West Indies,India,114,111,completed,1562.524375,1568.11607,-5.591695072,0.6,0.8,0.7,0.6,1
2151137826,3/27/2016,2016,Women's World T20,TRUE,,England,Pakistan,"MA Chidambaram Stadium, Chepauk",Chennai,England,bat,England,unknown,T20,England,148,5,20.3,Pakistan,80,10,18.3,2016,3,England,Pakistan,148,80,completed,1559.195536,1466.216789,92.97874702,1,0.2,0.7,0.4,0.5
7502245391,3/27/2016,2016,World T20,TRUE,Super 10,India,Australia,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,Australia,bat,India,unknown,T20,Australia,160,6,21.3,India,161,4,19.5,2016,3,Australia,India,160,161,completed,1546.78186,1551.052933,-4.271072837,0.6,0.8,0.7,0.8,1
-451900412,3/28/2016,2016,World T20,TRUE,Super 10,South Africa,Sri Lanka,Feroz Shah Kotla,Delhi,South Africa,field,South Africa,unknown,T20,Sri Lanka,120,10,20.2,South Africa,122,2,18.3,2016,3,Sri Lanka,South Africa,120,122,completed,1483.457828,1460.327301,23.13052724,0.2,0.2,0.4,0.3,0
-498232607,3/30/2016,2016,World T20,TRUE,Semi Final,England,New Zealand,Feroz Shah Kotla,Delhi,England,field,England,unknown,T20,New Zealand,153,8,21,England,159,3,17.3,2016,3,New Zealand,England,153,159,completed,1571.013078,1631.240261,-60.22718272,1,1,0.7,0.9,0
6180638731,3/30/2016,2016,Women's World T20,TRUE,Semi Final,Australia,England,Feroz Shah Kotla,Delhi,England,field,Australia,unknown,T20,Australia,132,6,20.8,England,127,7,21,2016,3,Australia,England,132,127,completed,1534.856253,1589.759191,-54.90293828,0.8,1,0.7,0.7,1
9116050456,3/31/2016,2016,Women's World T20,TRUE,Semi Final,New Zealand,West Indies,Wankhede Stadium,Mumbai,New Zealand,field,West Indies,unknown,T20,West Indies,143,6,20.3,New Zealand,137,8,21.2,2016,3,West Indies,New Zealand,143,137,completed,1612.494148,1583.858586,28.63556255,0.8,0.8,0.9,0.7,0.5
3642333083,3/31/2016,2016,World T20,TRUE,Semi Final,India,West Indies,Wankhede Stadium,Mumbai,West Indies,field,West Indies,unknown,T20,India,192,2,20.7,West Indies,196,3,20,2016,3,India,West Indies,192,196,completed,1562.97854,1601.174324,-38.19578358,0.6,0.8,0.6,0.7,0.666666667
-560569183,4/3/2016,2016,Women's World T20,TRUE,Final,Australia,West Indies,Eden Gardens,Kolkata,Australia,bat,West Indies,unknown,T20,Australia,148,5,20.5,West Indies,149,2,19.7,2016,4,Australia,West Indies,148,149,completed,1553.363789,1615.422395,-62.05860649,0.8,0.8,0.7,0.8,0.5
-794340053,4/3/2016,2016,World T20,TRUE,Final,England,West Indies,Eden Gardens,Kolkata,West Indies,field,West Indies,unknown,T20,England,155,9,20.2,West Indies,161,6,20.7,2016,4,England,West Indies,155,161,completed,1571.251655,1628.594502,-57.3428468,0.8,0.8,0.7,0.8,0.333333333
-115297070,11/9/2018,2018,ICC Women's T20 World Cup,TRUE,,India,New Zealand,Providence Stadium,Guyana,India,bat,India,unknown,T20,India,194,5,20,New Zealand,160,9,20.7,2018,11,India,New Zealand,194,160,completed,1548.730469,1595.17841,-46.44794062,0.4,0.6,0.5,0.8,0
3156996948,11/9/2018,2018,ICC Women's T20 World Cup,TRUE,,Australia,Pakistan,Providence Stadium,Guyana,Australia,bat,Australia,unknown,T20,Australia,165,5,20.2,Pakistan,113,8,20.7,2018,11,Australia,Pakistan,165,113,completed,1540.191683,1454.399246,85.79243676,0.6,0.2,0.6,0.3,0.666666667
-402346259,11/9/2018,2018,ICC Women's T20 World Cup,TRUE,,West Indies,Bangladesh,Providence Stadium,Guyana,Bangladesh,field,West Indies,unknown,T20,West Indies,106,8,20.7,Bangladesh,46,10,15.3,2018,11,West Indies,Bangladesh,106,46,completed,1641.977486,1385.898416,256.079069,1,0,0.9,0.15,1
6532428608,11/11/2018,2018,ICC Women's T20 World Cup,TRUE,,Ireland,Australia,Providence Stadium,Guyana,Ireland,bat,Australia,unknown,T20,Ireland,93,6,20.8,Australia,89,1,10.2,2018,11,Ireland,Australia,93,89,completed,1379.133456,1552.319185,-173.1857286,0,0.6,0.05,0.6,0
-731726358,11/11/2018,2018,ICC Women's T20 World Cup,TRUE,,Pakistan,India,Providence Stadium,Guyana,India,field,India,unknown,T20,Pakistan,133,7,20.5,India,127,3,20,2018,11,Pakistan,India,133,127,completed,1442.271744,1566.856823,-124.5850794,0.2,0.6,0.3,0.5,0
4037417665,11/12/2018,2018,ICC Women's T20 World Cup,TRUE,,Sri Lanka,South Africa,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,South Africa,field,South Africa,unknown,T20,Sri Lanka,99,8,21.7,South Africa,102,3,20,2018,11,Sri Lanka,South Africa,99,102,completed,1445.39093,1498.394199,-53.00326886,0.2,0.4,0.3,0.4,0.5
-588458098,11/12/2018,2018,ICC Women's T20 World Cup,TRUE,,Bangladesh,England,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,England,field,England,unknown,T20,Bangladesh,76,9,20.5,England,64,3,9.5,2018,11,Bangladesh,England,76,64,completed,1379.936216,1557.868671,-177.9324552,0,0.6,0.1,0.7,0
-758028371,11/13/2018,2018,ICC Women's T20 World Cup,TRUE,,Pakistan,Ireland,Providence Stadium,Guyana,Pakistan,bat,Pakistan,unknown,T20,Pakistan,139,6,20.8,Ireland,101,9,20.7,2018,11,Pakistan,Ireland,139,101,completed,1431.775212,1370.508047,61.26716478,0.2,0,0.3,0.05,1
-530110632,11/13/2018,2018,ICC Women's T20 World Cup,TRUE,,Australia,New Zealand,Providence Stadium,Guyana,Australia,bat,Australia,unknown,T20,Australia,153,7,21.3,New Zealand,120,10,18.3,2018,11,Australia,New Zealand,153,120,completed,1560.944594,1577.052056,-16.10746158,0.6,0.4,0.7,0.7,0
-566877382,11/14/2018,2018,ICC Women's T20 World Cup,TRUE,,Sri Lanka,Bangladesh,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,Bangladesh,field,Sri Lanka,unknown,T20,Sri Lanka,97,7,20.8,Bangladesh,72,10,21.5,2018,11,Sri Lanka,Bangladesh,97,72,completed,1431.813059,1371.481875,60.33118413,0,0,0.3,0,0
-686308395,11/14/2018,2018,ICC Women's T20 World Cup,TRUE,,West Indies,South Africa,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,South Africa,field,West Indies,unknown,T20,West Indies,107,7,20.8,South Africa,76,10,18.8,2018,11,West Indies,South Africa,107,76,completed,1647.939686,1511.972069,135.9676171,1,0.6,0.9,0.4,1
-179360318,11/15/2018,2018,ICC Women's T20 World Cup,TRUE,,India,Ireland,Providence Stadium,Guyana,Ireland,field,India,unknown,T20,India,145,6,21,Ireland,93,8,21,2018,11,India,Ireland,145,93,completed,1577.353355,1357.300618,220.0527364,0.6,0,0.6,0.05,0.5
1572765246,11/15/2018,2018,ICC Women's T20 World Cup,TRUE,,New Zealand,Pakistan,Providence Stadium,Guyana,Pakistan,field,New Zealand,unknown,T20,New Zealand,144,6,20.8,Pakistan,90,10,19.2,2018,11,New Zealand,Pakistan,144,90,completed,1560.310811,1444.982641,115.3281694,0.2,0.2,0.6,0.3,1
-807532818,11/16/2018,2018,ICC Women's T20 World Cup,TRUE,,West Indies,Sri Lanka,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,West Indies,bat,West Indies,unknown,T20,West Indies,187,5,20.5,Sri Lanka,104,10,18.3,2018,11,West Indies,Sri Lanka,187,104,completed,1657.979362,1445.062299,212.9170639,1,0.2,0.9,0.3,0.666666667
-805744357,11/16/2018,2018,ICC Women's T20 World Cup,TRUE,,South Africa,England,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,South Africa,bat,England,unknown,T20,South Africa,85,10,20.2,England,87,3,14.3,2018,11,South Africa,England,85,87,completed,1501.932393,1566.323011,-64.39061799,0.4,0.6,0.3,0.8,0.333333333
8139016914,11/17/2018,2018,ICC Women's T20 World Cup,TRUE,,India,Australia,Providence Stadium,Guyana,India,bat,India,unknown,T20,India,167,8,21.2,Australia,119,9,20,2018,11,India,Australia,167,119,completed,1584.387541,1577.685839,6.701702146,0.8,0.8,0.7,0.8,1
-912503259,11/17/2018,2018,ICC Women's T20 World Cup,TRUE,,Ireland,New Zealand,Providence Stadium,Guyana,Ireland,bat,New Zealand,unknown,T20,Ireland,79,9,20.5,New Zealand,81,2,8.3,2018,11,Ireland,New Zealand,79,81,completed,1350.266432,1571.186588,-220.9201562,0,0.2,0.05,0.6,0
-376130348,11/18/2018,2018,ICC Women's T20 World Cup,TRUE,,England,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,West Indies,field,West Indies,unknown,T20,England,115,8,20.5,West Indies,117,6,19.8,2018,11,England,West Indies,115,117,completed,1579.391204,1665.241565,-85.85036124,0.6,1,0.8,0.9,0.25
-891569631,11/18/2018,2018,ICC Women's T20 World Cup,TRUE,,South Africa,Bangladesh,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,Bangladesh,field,South Africa,unknown,T20,South Africa,109,9,20.3,Bangladesh,79,5,20.2,2018,11,South Africa,Bangladesh,109,79,completed,1488.8642,1358.232636,130.6315642,0.4,0,0.3,0,0.5
6828823524,11/22/2018,2018,ICC Women's T20 World Cup,TRUE,Semi Final,Australia,West Indies,"Sir Vivian Richards Stadium, North Sound",Antigua,West Indies,field,Australia,unknown,T20,Australia,142,5,21,West Indies,71,10,18.3,2018,11,Australia,West Indies,142,71,completed,1561.994426,1677.366556,-115.3721307,0.6,1,0.7,1,0.333333333
-406146022,11/22/2018,2018,ICC Women's T20 World Cup,TRUE,Semi Final,India,England,"Sir Vivian Richards Stadium, North Sound",Antigua,India,bat,England,unknown,T20,India,112,10,20,England,116,2,17.5,2018,11,India,England,112,116,completed,1600.078955,1567.266213,32.81274187,0.8,0.4,0.7,0.7,0
3537040022,11/24/2018,2018,ICC Women's T20 World Cup,TRUE,Final,England,Australia,"Sir Vivian Richards Stadium, North Sound",Antigua,England,bat,Australia,unknown,T20,England,105,10,20.2,Australia,106,2,15.7,2018,11,England,Australia,105,106,completed,1584.772819,1583.120465,1.652353817,0.6,0.8,0.7,0.7,0
-258942160,2/18/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,Hong Kong,United Arab Emirates,Asian Institute of Technology Ground,Bangkok,United Arab Emirates,bat,United Arab Emirates,unknown,T20,United Arab Emirates,106,8,22,Hong Kong,85,8,21.2,2019,2,United Arab Emirates,Hong Kong,106,85,completed,1484.731576,1454.939003,29.79257274,0.333333333,0,0.333333333,0,0.5
-298079212,2/18/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,Kuwait,Malaysia,Asian Institute of Technology Ground,Bangkok,Kuwait,field,Malaysia,unknown,T20,Malaysia,139,3,22.2,Kuwait,76,9,21.2,2019,2,Malaysia,Kuwait,139,76,completed,1500,1500,0,0.5,0.5,0.5,0.5,0.5
5728629570,2/18/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,Thailand,China,Terdthai Cricket Ground,Bangkok,Thailand,field,Thailand,unknown,T20,China,32,7,8.2,Thailand,35,4,8.2,2019,2,China,Thailand,32,35,completed,1500,1500,0,0.5,0.5,0.5,0.5,0.5
-369926881,2/19/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,Kuwait,United Arab Emirates,Asian Institute of Technology Ground,Bangkok,United Arab Emirates,bat,United Arab Emirates,unknown,T20,United Arab Emirates,145,5,21.3,Kuwait,59,10,17.8,2019,2,United Arab Emirates,Kuwait,145,59,completed,1484,1472.307649,11.69235119,0,0.25,0,0.25,0.5
4017005761,2/19/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,Malaysia,Nepal,Terdthai Cricket Ground,Bangkok,Nepal,bat,Nepal,unknown,T20,Nepal,126,5,22,Malaysia,92,7,21,2019,2,Nepal,Malaysia,126,92,completed,1516,1499.263693,16.73630679,1,0.5,1,0.5,0.5
-863721884,2/19/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,China,Hong Kong,Terdthai Cricket Ground,Bangkok,China,field,China,unknown,T20,Hong Kong,86,8,20.7,China,87,9,21.7,2019,2,Hong Kong,China,86,87,completed,1484,1467.36293,16.63706995,0,0.25,0,0.25,0.5
6691064616,2/21/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,Malaysia,United Arab Emirates,Terdthai Cricket Ground,Bangkok,United Arab Emirates,bat,United Arab Emirates,unknown,T20,United Arab Emirates,125,6,21.2,Malaysia,39,10,13.7,2019,2,United Arab Emirates,Malaysia,125,39,completed,1499.22986,1488.845898,10.38396189,0.5,0.4,0.5,0.4,0.5
-957972392,2/21/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,Thailand,Nepal,Asian Institute of Technology Ground,Bangkok,Thailand,bat,Thailand,unknown,T20,Thailand,124,7,20.7,Nepal,67,8,20.3,2019,2,Thailand,Nepal,124,67,completed,1516,1516.033833,-0.033833021,1,0.666666667,1,0.666666667,0.5
1324306198,2/21/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,China,Kuwait,Asian Institute of Technology Ground,Bangkok,China,field,China,unknown,T20,Kuwait,59,9,21.2,China,60,1,11.8,2019,2,Kuwait,China,59,60,completed,1499.23442,1467.461751,31.77266917,0.5,0,0.5,0,0.5
6832703451,2/22/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,Nepal,United Arab Emirates,Terdthai Cricket Ground,Bangkok,United Arab Emirates,bat,Nepal,unknown,T20,United Arab Emirates,41,10,18.3,Nepal,45,3,11,2019,2,United Arab Emirates,Nepal,41,45,completed,1500.032275,1505.323955,-5.291680125,0.5,0.6,0.5,0.5,0.5
-567071099,2/22/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,Thailand,Hong Kong,Asian Institute of Technology Ground,Bangkok,Thailand,bat,Thailand,unknown,T20,Thailand,105,3,20.8,Hong Kong,23,10,17.7,2019,2,Thailand,Hong Kong,105,23,completed,1532.001558,1452.12851,79.8730477,1,0.2,1,0.2,0.5
1813354135,2/22/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,China,Malaysia,Terdthai Cricket Ground,Bangkok,Malaysia,bat,China,unknown,T20,Malaysia,63,9,20.3,China,64,2,13.8,2019,2,Malaysia,China,63,64,completed,1513.775299,1482.751803,31.02349604,0.666666667,0.333333333,0.666666667,0.333333333,0.5
-212891165,2/24/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,Thailand,Kuwait,Asian Institute of Technology Ground,Bangkok,Kuwait,bat,Thailand,unknown,T20,Kuwait,38,10,17.5,Thailand,41,1,8.2,2019,2,Kuwait,Thailand,38,41,completed,1544.386727,1452.920871,91.46585656,1,0,1,0,0.5
-883773538,2/24/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,Hong Kong,Nepal,Asian Institute of Technology Ground,Bangkok,Hong Kong,bat,Nepal,unknown,T20,Hong Kong,62,8,20.3,Nepal,63,6,19.5,2019,2,Hong Kong,Nepal,62,63,completed,1439.743341,1516.275947,-76.53260587,0.2,0.6,0.166666667,0.6,0
7023205124,2/24/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,China,United Arab Emirates,Terdthai Cricket Ground,Bangkok,China,field,United Arab Emirates,unknown,T20,United Arab Emirates,95,9,20.8,China,68,10,20.5,2019,2,United Arab Emirates,China,95,68,completed,1528.3504,1489.080283,39.2701166,0.75,0.6,0.75,0.428571429,0.5
-882302537,2/25/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,Thailand,Malaysia,Terdthai Cricket Ground,Bangkok,Malaysia,field,Thailand,unknown,T20,Thailand,114,5,21.2,Malaysia,27,10,16.7,2019,2,Thailand,Malaysia,114,27,completed,1556.269254,1468.176703,88.09255071,1,0.25,1,0.25,0.5
-203610274,2/25/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,China,Nepal,Terdthai Cricket Ground,Bangkok,China,field,Nepal,unknown,T20,Nepal,77,9,20.5,China,72,6,20.8,2019,2,Nepal,China,77,72,completed,1510.549606,1528.80741,-18.25780438,0.6,0.6,0.6,0.666666667,0.5
-585411897,2/25/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,Hong Kong,Kuwait,Asian Institute of Technology Ground,Bangkok,Hong Kong,field,Hong Kong,unknown,T20,Kuwait,25,10,11.2,Hong Kong,26,1,6.8,2019,2,Kuwait,Hong Kong,25,26,completed,1427.211878,1441.038344,-13.82646651,0,0,0.142857143,0,0.5
8556888521,2/27/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,Kuwait,Nepal,Asian Institute of Technology Ground,Bangkok,Kuwait,field,Nepal,unknown,T20,Nepal,116,7,22,Kuwait,86,9,22.2,2019,2,Nepal,Kuwait,116,86,completed,1424.401948,1543.967381,-119.5654328,0,0.8,0,0.714285714,0.5
-657560843,2/27/2019,2019,ICC Women's T20 World Cup Asia Region Qualifier,TRUE,,Thailand,United Arab Emirates,Asian Institute of Technology Ground,Bangkok,Thailand,bat,Thailand,unknown,T20,Thailand,107,8,20.2,United Arab Emirates,57,10,20.2,2019,2,Thailand,United Arab Emirates,107,57,completed,1568.297198,1506.881077,61.41612129,1,0.8,1,0.5,0.5
-529600054,5/5/2019,2019,ICC Women's T20 World Cup Africa Region Qualifier,TRUE,,Zimbabwe,Mozambique,Old Hararians,Harare,Zimbabwe,bat,Zimbabwe,unknown,T20,Zimbabwe,198,3,23.7,Mozambique,35,9,20.5,2019,5,Zimbabwe,Mozambique,198,35,completed,1531.263693,1500,31.26369321,0.75,0.5,0.75,0.5,0.5
2777624926,5/5/2019,2019,ICC Women's T20 World Cup Africa Region Qualifier,TRUE,,Sierra Leone,Uganda,Old Hararians,Harare,Uganda,bat,Uganda,unknown,T20,Uganda,143,2,21.8,Sierra Leone,53,10,18,2019,5,Uganda,Sierra Leone,143,53,completed,1500,1500,0,0.5,0.5,0.5,0.5,0.5
-667467443,5/6/2019,2019,ICC Women's T20 World Cup Africa Region Qualifier,TRUE,,Namibia,Uganda,Old Hararians,Harare,Uganda,field,Namibia,unknown,T20,Namibia,115,6,21,Uganda,101,9,20.8,2019,5,Namibia,Uganda,115,101,completed,1500,1516,-16,0.5,1,0.5,1,0.5
5727417856,5/6/2019,2019,ICC Women's T20 World Cup Africa Region Qualifier,TRUE,,Mozambique,Nigeria,Old Hararians,Harare,Nigeria,field,Nigeria,unknown,T20,Mozambique,93,7,22.2,Nigeria,94,2,20.7,2019,5,Mozambique,Nigeria,93,94,completed,1485.435873,1500,-14.56412712,0,0.5,0,0.5,0.5
8017828466,5/6/2019,2019,ICC Women's T20 World Cup East Asia-Pacific Region Qualifier,TRUE,,Indonesia,Papua New Guinea,"Ground 1, Independence Park",Port Vila,Indonesia,bat,Papua New Guinea,unknown,T20,Indonesia,69,7,20.5,Papua New Guinea,70,3,16,2019,5,Indonesia,Papua New Guinea,69,70,completed,1500,1500,0,0,1,0,1,0.5
-550356882,5/6/2019,2019,ICC Women's T20 World Cup East Asia-Pacific Region Qualifier,TRUE,,Indonesia,Japan,"Ground 2, Independence Park",Port Vila,Japan,bat,Indonesia,unknown,T20,Japan,101,6,21.3,Indonesia,102,3,18.7,2019,5,Japan,Indonesia,101,102,completed,1484,1500,-16,0,0.5,0,0.5,0.5
5530131316,5/6/2019,2019,ICC Women's T20 World Cup East Asia-Pacific Region Qualifier,TRUE,,Vanuatu,Papua New Guinea,"Ground 1, Independence Park",Port Vila,Papua New Guinea,bat,Papua New Guinea,unknown,T20,Papua New Guinea,144,4,22.5,Vanuatu,87,10,21.7,2019,5,Papua New Guinea,Vanuatu,144,87,completed,1500,1516,-16,0.5,1,0.5,1,0.5
-775928883,5/6/2019,2019,ICC Women's T20 World Cup Africa Region Qualifier,TRUE,,Zimbabwe,Tanzania,Takashinga Sports Club,Harare,Zimbabwe,bat,Zimbabwe,unknown,T20,Zimbabwe,143,4,20.8,Tanzania,51,8,21.2,2019,5,Zimbabwe,Tanzania,143,51,completed,1545.82782,1500,45.82782033,0.8,0.5,0.8,0.5,0.5
-371552582,5/7/2019,2019,ICC Women's T20 World Cup East Asia-Pacific Region Qualifier,TRUE,,Fiji,Papua New Guinea,"Ground 2, Independence Park",Port Vila,Fiji,bat,Papua New Guinea,unknown,T20,Fiji,23,10,11.5,Papua New Guinea,27,0,3.7,2019,5,Fiji,Papua New Guinea,23,27,completed,1500,1531.263693,-31.26369321,0.5,1,0.5,1,0.5
-780680917,5/8/2019,2019,ICC Women's T20 World Cup Africa Region Qualifier,TRUE,,Namibia,Sierra Leone,Takashinga Sports Club,Harare,Sierra Leone,bat,Namibia,unknown,T20,Sierra Leone,74,8,22,Namibia,75,0,14,2019,5,Sierra Leone,Namibia,74,75,completed,1516.736307,1484,32.73630679,1,0,1,0,0.5
-483634637,5/8/2019,2019,ICC Women's T20 World Cup Africa Region Qualifier,TRUE,,Kenya,Uganda,Old Hararians,Harare,Uganda,bat,Uganda,unknown,T20,Uganda,100,5,20.5,Kenya,96,7,20.7,2019,5,Uganda,Kenya,100,96,completed,1500,1499.263693,0.736306794,0.5,0.5,0.5,0.5,0.5
